calendar_date,children_id,app_id,usage_count,total_time_foreground,total_time_visible
2023-11-23,2004324c-2440-486e-9626-252f216954f1,com.google.android.apps.photos,1.0,8.0,8.0
2023-11-23,2004324c-2440-486e-9626-252f216954f1,com.pinwheel.messenger,1.0,2.0,2.0
2023-11-23,20101846-50bb-4801-b031-f63b4dcba4e8,com.groupme.android,1.0,0.0,0.0
2023-11-23,20159322-fe47-4c79-8983-5fce478b28ed,android,1.0,0.0,0.0
2023-11-23,20159322-fe47-4c79-8983-5fce478b28ed,com.faithcomesbyhearing.android.bibleis,1.0,28.0,28.0
2023-11-23,20159322-fe47-4c79-8983-5fce478b28ed,com.pinwheel.messenger,1.0,72.0,73.0
2023-11-23,20407364-53df-4067-85ca-bbdaf7b0d0f7,com.pinwheel.desktop,1.0,1.0,1.0
2023-11-23,20431704-1ace-4487-a160-bb6c59eb8527,com.pinwheel.contacts2,1.0,17.0,17.0
2023-11-23,2050bf73-bfe5-49b2-adda-f8b53588067c,com.android.wallpaperpicker,1.0,0.0,0.0
2023-11-23,2050bf73-bfe5-49b2-adda-f8b53588067c,com.mediatek.camera,1.0,0.0,0.0
2023-11-23,205ced74-de1b-47d6-85ab-f7dbe60b48c8,com.android.dreams.phototable,1.0,100.0,100.0
2023-11-23,205ced74-de1b-47d6-85ab-f7dbe60b48c8,com.google.android.providers.media.module,1.0,0.0,0.0
2023-11-23,205ced74-de1b-47d6-85ab-f7dbe60b48c8,com.sec.android.gallery3d,1.0,1.0,1.0
2023-11-23,205e6a3c-47a2-456c-a6cc-858f24044bc3,com.pinwheel.messenger,1.0,10.0,10.0
2023-11-23,205e86d6-42c0-4310-8c09-6744f637be9e,com.pinwheel.desktop,1.0,1.0,1.0
2023-11-23,205e86d6-42c0-4310-8c09-6744f637be9e,in.krosbits.musicolet,1.0,3.0,3.0
2023-11-23,206d2bf8-7ff9-4c06-8351-2d71dfcf1374,com.pinwheel.desktop,1.0,9.0,9.0
2023-11-23,206d2bf8-7ff9-4c06-8351-2d71dfcf1374,com.supercell.brawlstars,1.0,86.0,86.0
2023-11-23,207761bd-e976-4620-aa52-642ccdbf8e38,com.pinwheel.contacts2,1.0,1.0,1.0
2023-11-23,207761bd-e976-4620-aa52-642ccdbf8e38,com.sec.android.gallery3d,1.0,14.0,14.0
2023-11-23,207761bd-e976-4620-aa52-642ccdbf8e38,us.kr.baseballnine,1.0,0.0,0.0
2023-11-23,20828bd1-907c-4f72-a225-04421cdade7f,com.google.android.documentsui,1.0,0.0,0.0
2023-11-23,20828bd1-907c-4f72-a225-04421cdade7f,com.sec.android.gallery3d,1.0,0.0,0.0
2023-11-23,20861905-2863-415a-bace-0692878ef429,com.adsk.sketchbook,1.0,141.0,142.0
2023-11-23,20861905-2863-415a-bace-0692878ef429,com.pinwheel.messenger,1.0,31.0,31.0
2023-11-23,20998663-132e-4a15-9bea-a6658b994de9,com.android.settings,1.0,0.0,0.0
2023-11-23,20998663-132e-4a15-9bea-a6658b994de9,com.google.android.apps.wellbeing,1.0,0.0,0.0
2023-11-23,20998663-132e-4a15-9bea-a6658b994de9,com.pinwheel.desktop,1.0,5.0,5.0
2023-11-23,209ba245-46e1-4756-ad2a-80d3ac8ef3b9,android,1.0,4.0,4.0
2023-11-23,209ba245-46e1-4756-ad2a-80d3ac8ef3b9,com.pinwheel.desktop,1.0,1.0,1.0
2023-11-23,209c3f62-6820-4d03-8a44-f7e7016427ca,com.aws.android,1.0,4.0,4.0
2023-11-23,209c3f62-6820-4d03-8a44-f7e7016427ca,com.pinwheel.desktop,1.0,2.0,2.0
2023-11-23,20aafde0-be21-4cc8-aa89-a5ac9cfd40d2,com.duolingo,1.0,74.0,74.0
2023-11-23,20aafde0-be21-4cc8-aa89-a5ac9cfd40d2,com.nytimes.crossword,1.0,6.0,6.0
2023-11-23,20aafde0-be21-4cc8-aa89-a5ac9cfd40d2,com.pinwheel.safe,1.0,0.0,0.0
2023-11-23,20acd5d3-30bc-4bf5-9dd5-9cce01827519,com.pinwheel.desktop,1.0,4.0,5.0
2023-11-23,20acd5d3-30bc-4bf5-9dd5-9cce01827519,com.supercell.brawlstars,1.0,30.0,30.0
2023-11-23,20b0f78a-d9cd-4c43-a23b-de588a7cd6da,com.google.android.apps.dynamite,1.0,9.0,9.0
2023-11-23,20b0f78a-d9cd-4c43-a23b-de588a7cd6da,com.pinwheel.desktop,1.0,3.0,3.0
2023-11-23,20b0f78a-d9cd-4c43-a23b-de588a7cd6da,us.zoom.videomeetings,1.0,36.0,40.0
2023-11-23,20c22f93-912f-4360-807f-46b81dbddf6f,com.android.settings,1.0,1.0,1.0
2023-11-23,20c22f93-912f-4360-807f-46b81dbddf6f,com.google.android.apps.photos,1.0,3.0,3.0
2023-11-23,20c22f93-912f-4360-807f-46b81dbddf6f,com.pinwheel.desktop,1.0,5.0,5.0
2023-11-23,20c22f93-912f-4360-807f-46b81dbddf6f,com.wssyncmldm,1.0,0.0,0.0
2023-11-23,20c81f04-d06f-424e-9160-005174b6c114,com.sec.android.app.camera,1.0,6.0,6.0
2023-11-23,20c98095-1576-4d61-8e3c-1c9bd60362ac,com.google.android.apps.dynamite,1.0,0.0,0.0
2023-11-23,20c98095-1576-4d61-8e3c-1c9bd60362ac,com.nhn.android.band,1.0,84.0,85.0
2023-11-23,20c98095-1576-4d61-8e3c-1c9bd60362ac,com.sec.android.app.camera,1.0,29.0,30.0
2023-11-23,20c98095-1576-4d61-8e3c-1c9bd60362ac,com.spotify.music,1.0,42.0,42.0
2023-11-23,20c98c72-8fa3-4d54-b466-c580c57f825a,com.pinwheel.desktop,1.0,1.0,1.0
2023-11-23,20d27583-011c-40eb-9985-5ea685fb6c0c,com.pinwheel.desktop,1.0,0.0,0.0
2023-11-23,20d9b64a-e7d8-4353-b5f5-d2d45f6ec66a,com.google.android.gm,1.0,2.0,2.0
2023-11-23,20d9b64a-e7d8-4353-b5f5-d2d45f6ec66a,com.netguru.ibreviary,1.0,21.0,21.0
2023-11-23,20d9b64a-e7d8-4353-b5f5-d2d45f6ec66a,com.whatsapp,1.0,18.0,18.0
2023-11-23,20e4fd75-9c29-4bfa-baba-c8259ae316d2,com.facebook.talk,1.0,7.0,7.0
2023-11-23,20e4fd75-9c29-4bfa-baba-c8259ae316d2,com.google.android.gm,1.0,0.0,0.0
2023-11-23,20e4fd75-9c29-4bfa-baba-c8259ae316d2,com.samsung.accessibility,1.0,0.0,0.0
2023-11-23,20e4fd75-9c29-4bfa-baba-c8259ae316d2,com.weather.forecast.weatherchannel,1.0,0.0,0.0
2023-11-23,20f3a689-00d6-411b-94ad-017ed136c4cc,com.pinwheel.desktop,1.0,2.0,3.0
2023-11-23,20f3a689-00d6-411b-94ad-017ed136c4cc,com.supercell.clashroyale,1.0,12.0,13.0
2023-11-23,20f53145-4966-441a-bab9-b52de749d5e2,com.google.android.deskclock,1.0,0.0,0.0
2023-11-23,20f53145-4966-441a-bab9-b52de749d5e2,com.sec.android.gallery3d,1.0,0.0,3.0
2023-11-23,20f886d9-1de5-4967-91fa-e4196841db06,com.pinwheel.desktop,1.0,5.0,6.0
2023-11-23,21070a8b-c652-480e-8331-709cd9c50a3d,com.apple.android.music,1.0,8.0,8.0
2023-11-23,21070a8b-c652-480e-8331-709cd9c50a3d,com.pinwheel.messenger,1.0,3.0,3.0
2023-11-23,210ab5fb-0f21-4c60-9137-ff12df6cf4a6,com.android.settings,1.0,0.0,0.0
2023-11-23,210ab5fb-0f21-4c60-9137-ff12df6cf4a6,com.google.android.deskclock,1.0,1.0,1.0
2023-11-23,210ab5fb-0f21-4c60-9137-ff12df6cf4a6,com.pinwheel.desktop,1.0,5.0,6.0
2023-11-23,210ab5fb-0f21-4c60-9137-ff12df6cf4a6,meditofoundation.medito,1.0,0.0,0.0
2023-11-23,21104e10-023b-4a52-932d-ecbd166b0a64,com.google.android.deskclock,1.0,0.0,0.0
2023-11-23,21104e10-023b-4a52-932d-ecbd166b0a64,com.pinwheel.contacts2,1.0,1.0,1.0
2023-11-23,21104e10-023b-4a52-932d-ecbd166b0a64,com.samsung.android.incallui,1.0,0.0,0.0
2023-11-23,21104e10-023b-4a52-932d-ecbd166b0a64,com.sec.android.mimage.photoretouching,1.0,0.0,0.0
2023-11-23,211b5a69-3621-49d8-a79f-4d1ef262d385,com.google.android.apps.photos,1.0,1.0,1.0
2023-11-23,211b5a69-3621-49d8-a79f-4d1ef262d385,com.pinwheel.messenger,1.0,143.0,145.0
2023-11-23,211b5a69-3621-49d8-a79f-4d1ef262d385,com.voriacorporation.tetris,1.0,15.0,15.0
2023-11-23,211db9ec-7b6a-4642-971b-ac1e5d8e22c0,com.nhn.android.band,1.0,1.0,1.0
2023-11-23,211db9ec-7b6a-4642-971b-ac1e5d8e22c0,com.socialnmobile.dictapps.notepad.color.note,1.0,2.0,2.0
2023-11-23,21206f4c-8cc5-4ad2-8845-a3b5089c4c82,com.pinwheel.desktop,1.0,1.0,44.0
2023-11-23,2122c362-71b6-484f-bbeb-fbff2af8994b,com.supercell.clashofclans,1.0,50.0,50.0
2023-11-23,21274fab-7b55-4773-a705-40fb38db279e,com.google.android.documentsui,1.0,0.0,0.0
2023-11-23,21274fab-7b55-4773-a705-40fb38db279e,com.pinwheel.messenger,1.0,36.0,37.0
2023-11-23,21274fab-7b55-4773-a705-40fb38db279e,com.sec.android.mimage.photoretouching,1.0,0.0,0.0
2023-11-23,212adba8-a8ce-4fe6-8c00-d203bcf94b47,com.google.android.apps.photos,1.0,11.0,11.0
2023-11-23,212adba8-a8ce-4fe6-8c00-d203bcf94b47,com.mmazzarolo.breathly,1.0,12.0,12.0
2023-11-23,212adba8-a8ce-4fe6-8c00-d203bcf94b47,com.supercell.clashmini,1.0,96.0,96.0
2023-11-23,212d52d1-12d1-464a-ab23-4ef3854786a1,com.instructure.candroid,1.0,0.0,0.0
2023-11-23,212d52d1-12d1-464a-ab23-4ef3854786a1,com.pinwheel.messenger,1.0,21.0,21.0
2023-11-23,2133750f-2732-41d9-9a48-cb03691ec813,com.google.android.apps.classroom,1.0,2.0,2.0
2023-11-23,2133750f-2732-41d9-9a48-cb03691ec813,com.google.android.calculator,1.0,0.0,0.0
2023-11-23,2133750f-2732-41d9-9a48-cb03691ec813,com.nytimes.crossword,1.0,13.0,13.0
2023-11-23,2133750f-2732-41d9-9a48-cb03691ec813,com.sec.android.gallery3d,1.0,0.0,0.0
2023-11-23,21347595-56d9-4ed9-aa1d-d388c5b117b2,com.google.android.apps.maps,1.0,9.0,9.0
2023-11-23,21347595-56d9-4ed9-aa1d-d388c5b117b2,com.google.android.gms,1.0,22.0,22.0
2023-11-23,21347595-56d9-4ed9-aa1d-d388c5b117b2,com.pinwheel.desktop,1.0,53.0,57.0
2023-11-23,21347595-56d9-4ed9-aa1d-d388c5b117b2,com.sec.android.app.camera,1.0,6.0,7.0
2023-11-23,21347595-56d9-4ed9-aa1d-d388c5b117b2,com.spotify.music,1.0,34.0,34.0
2023-11-23,21372c04-71dc-44d0-bea2-ccf5c84715ce,com.android.wallpaperpicker,1.0,0.0,0.0
2023-11-23,21372c04-71dc-44d0-bea2-ccf5c84715ce,com.infinitecampus.student.campusportalhybrid,1.0,1.0,1.0
2023-11-23,21372c04-71dc-44d0-bea2-ccf5c84715ce,com.pinwheel.messenger,1.0,36.0,51.0
2023-11-23,214a5b6b-bd46-49a5-8ed6-430c3808c427,com.google.android.apps.photos,1.0,20.0,20.0
2023-11-23,21528342-d60e-4699-a0f5-0798249fec6f,com.android.settings,1.0,0.0,0.0
2023-11-23,21528342-d60e-4699-a0f5-0798249fec6f,com.overdrive.mobile.android.libby,1.0,188.0,188.0
2023-11-23,215a9170-3316-48f4-86ef-a4500a551170,android,1.0,0.0,0.0
2023-11-23,215a9170-3316-48f4-86ef-a4500a551170,com.google.android.gm,1.0,0.0,0.0
2023-11-23,215a9170-3316-48f4-86ef-a4500a551170,com.potatojam.classic.solitaire.klondike,1.0,53.0,53.0
2023-11-23,215a9170-3316-48f4-86ef-a4500a551170,com.weather.forecast.weatherchannel,1.0,0.0,0.0
2023-11-23,215af6f4-96a0-43af-b5ea-44f757109f5b,com.pinwheel.desktop,1.0,1.0,1.0
2023-11-23,2160484b-feb8-48c9-9814-378a78ceac90,com.pinwheel.contacts2,1.0,0.0,0.0
2023-11-23,21617a51-a3c0-4603-ae7a-3048ceb0281c,com.newstargames.retrobowl,1.0,37.0,37.0
2023-11-23,21617a51-a3c0-4603-ae7a-3048ceb0281c,com.pinwheel.messenger,1.0,12.0,12.0
2023-11-23,216ac7b6-83ff-4969-a0b2-a0cd23ce723d,com.pinwheel.desktop,1.0,0.0,0.0
2023-11-23,218572d7-5f5b-4b84-bcf6-7da2c8eff003,com.amazon.kindle,1.0,13.0,13.0
2023-11-23,218572d7-5f5b-4b84-bcf6-7da2c8eff003,com.bible.kids,1.0,14.0,14.0
2023-11-23,218572d7-5f5b-4b84-bcf6-7da2c8eff003,com.groupme.android,1.0,46.0,46.0
2023-11-23,218572d7-5f5b-4b84-bcf6-7da2c8eff003,com.pinwheel.desktop,1.0,10.0,12.0
2023-11-23,218bab91-42b8-4aba-9ebd-fa564a50ae0d,com.beanstack,1.0,1.0,1.0
2023-11-23,2191b38f-378e-4401-91f1-7c4f20fd525a,com.apple.android.music,1.0,24.0,24.0
2023-11-23,2191b38f-378e-4401-91f1-7c4f20fd525a,com.pinwheel.contacts2,1.0,1.0,1.0
2023-11-23,2191d77a-0def-48f8-a588-21d49a60793a,com.android.settings,1.0,1.0,2.0
2023-11-23,2191d77a-0def-48f8-a588-21d49a60793a,com.google.android.apps.tachyon,1.0,535.0,642.0
2023-11-23,2191d77a-0def-48f8-a588-21d49a60793a,com.pinwheel.desktop,1.0,4.0,5.0
2023-11-23,21927c56-08f7-4851-b006-35081dd20794,com.binaryguilt.completeeartrainer,1.0,2.0,2.0
2023-11-23,21927c56-08f7-4851-b006-35081dd20794,com.pinwheel.messenger,1.0,1.0,1.0
2023-11-23,2198936e-9b81-4a44-a55a-daf12a71ca87,com.android.settings,1.0,0.0,0.0
2023-11-23,2198936e-9b81-4a44-a55a-daf12a71ca87,com.pinwheel.contacts2,1.0,28.0,28.0
2023-11-23,2198936e-9b81-4a44-a55a-daf12a71ca87,com.sec.android.app.camera,1.0,5.0,5.0
2023-11-23,21a44220-7948-42f6-a459-f63ab83946f4,com.calm.android,1.0,48.0,48.0
2023-11-23,21a44220-7948-42f6-a459-f63ab83946f4,com.mediatek.camera,1.0,0.0,0.0
2023-11-23,21a44220-7948-42f6-a459-f63ab83946f4,com.socialnmobile.dictapps.notepad.color.note,1.0,9.0,10.0
2023-11-23,21b02fbd-43e8-404b-b747-35fd1087d2c8,com.google.android.apps.docs.editors.docs,1.0,6.0,6.0
2023-11-23,21b02fbd-43e8-404b-b747-35fd1087d2c8,com.pinwheel.contacts2,1.0,1.0,1.0
2023-11-23,21b02fbd-43e8-404b-b747-35fd1087d2c8,com.sec.android.gallery3d,1.0,0.0,0.0
2023-11-23,21c0b477-ebd7-4fd2-b772-32d84a6ce128,com.spotify.music,1.0,34.0,41.0
2023-11-23,21c2dde0-ae2c-4a2f-9679-a636e7eec6ac,com.google.android.gm,1.0,30.0,30.0
2023-11-23,21c2dde0-ae2c-4a2f-9679-a636e7eec6ac,com.socialnmobile.dictapps.notepad.color.note,1.0,0.0,0.0
2023-11-23,21c950aa-12a8-49a9-8a65-6b60bb7b490c,com.google.android.apps.photos,1.0,1.0,1.0
2023-11-23,21c950aa-12a8-49a9-8a65-6b60bb7b490c,com.pinwheel.contacts2,1.0,29.0,30.0
2023-11-23,21c950aa-12a8-49a9-8a65-6b60bb7b490c,com.supercell.clashofclans,1.0,111.0,112.0
2023-11-23,21d37225-9655-4010-81c9-34b3d6090a75,com.pinwheel.messenger,1.0,3.0,3.0
2023-11-23,21e4400e-b623-4ef1-8f8e-f16458fa301b,com.google.android.calendar,1.0,0.0,0.0
2023-11-23,21e4400e-b623-4ef1-8f8e-f16458fa301b,com.pinwheel.desktop,1.0,5.0,5.0
2023-11-23,21e4400e-b623-4ef1-8f8e-f16458fa301b,org.lds.ldssa,1.0,1.0,1.0
2023-11-23,21e7faca-96e2-44fb-9711-cabe5ac3ea70,com.duolingo,1.0,1.0,1.0
2023-11-23,21e7faca-96e2-44fb-9711-cabe5ac3ea70,com.google.android.calculator,1.0,0.0,0.0
2023-11-23,21e7faca-96e2-44fb-9711-cabe5ac3ea70,com.pinwheel.desktop,1.0,6.0,8.0
2023-11-23,21e7faca-96e2-44fb-9711-cabe5ac3ea70,com.samsung.app.newtrim,1.0,0.0,0.0
2023-11-23,21e7faca-96e2-44fb-9711-cabe5ac3ea70,com.spotify.music,1.0,0.0,0.0
2023-11-23,21f120a4-dd26-4a3f-aa1b-68b7e3801c65,com.pinwheel.contacts2,1.0,30.0,30.0
2023-11-23,21fcbe3c-f611-458f-a6f0-69ec2abf340a,com.whatsapp,1.0,4.0,4.0
2023-11-23,21fe7be2-24cf-46be-90ce-c9e0d4ff9ae4,com.google.android.calculator,1.0,0.0,0.0
2023-11-23,21fe7be2-24cf-46be-90ce-c9e0d4ff9ae4,com.pinwheel.contacts2,1.0,6.0,6.0
2023-11-23,21fe7be2-24cf-46be-90ce-c9e0d4ff9ae4,com.sec.android.gallery3d,1.0,0.0,0.0
2023-11-23,22040bdc-d55d-48bf-9bd4-e1181fcc3edc,com.oky,1.0,0.0,0.0
2023-11-23,22040bdc-d55d-48bf-9bd4-e1181fcc3edc,com.potatojam.classic.solitaire.klondike,1.0,3.0,3.0
2023-11-23,22057106-eb79-4a3d-99b3-d6b13a77488d,com.google.android.deskclock,1.0,1.0,1.0
2023-11-23,22057106-eb79-4a3d-99b3-d6b13a77488d,com.whatsapp,1.0,0.0,0.0
2023-11-23,22083f61-5661-47c1-b62c-c38797459a5a,com.pinwheel.contacts2,1.0,11.0,11.0
2023-11-23,22083f61-5661-47c1-b62c-c38797459a5a,com.weather.forecast.weatherchannel,1.0,1.0,1.0
2023-11-23,220c8421-6eaf-4e02-9c41-bc7601fa8c70,com.google.android.apps.maps,1.0,0.0,0.0
2023-11-23,220c8421-6eaf-4e02-9c41-bc7601fa8c70,com.google.android.deskclock,1.0,10.0,10.0
2023-11-23,220c8421-6eaf-4e02-9c41-bc7601fa8c70,com.pinwheel.desktop,1.0,10.0,10.0
2023-11-23,220fb3e7-3eba-451b-a77a-4f32aa8d8fda,com.duolingo,1.0,17.0,17.0
2023-11-23,220fb3e7-3eba-451b-a77a-4f32aa8d8fda,org.lds.ldssa,1.0,1.0,1.0
2023-11-23,2213dc9f-af77-4710-a653-1c3186ee0d2d,com.getepic.Epic,1.0,4.0,4.0
2023-11-23,2213dc9f-af77-4710-a653-1c3186ee0d2d,com.pinwheel.messenger,1.0,49.0,50.0
2023-11-23,22218507-25ba-42ee-82e4-d182fa281574,com.pinwheel.messenger,1.0,3.0,3.0
2023-11-23,2230b1c9-153a-4fcc-8814-32ba2fb8d492,com.android.settings,1.0,0.0,0.0
2023-11-23,2230b1c9-153a-4fcc-8814-32ba2fb8d492,com.newstargames.retrobowl,1.0,5.0,5.0
2023-11-23,2230b1c9-153a-4fcc-8814-32ba2fb8d492,name.boyle.chris.sgtpuzzles,1.0,46.0,46.0
2023-11-23,22343405-b328-4faa-88ec-089c0cfce7fa,com.mediatek.camera,1.0,16.0,16.0
2023-11-23,22343405-b328-4faa-88ec-089c0cfce7fa,com.socialnmobile.dictapps.notepad.color.note,1.0,2.0,2.0
2023-11-23,22372aed-a47f-43ac-9d88-f24bbe3659b2,com.google.android.apps.tachyon,1.0,124.0,124.0
2023-11-23,223ac350-bed1-4f42-8a99-1d0046865391,com.pandora.android,1.0,2.0,2.0
2023-11-23,223ac350-bed1-4f42-8a99-1d0046865391,com.samsung.android.video,1.0,2.0,2.0
2023-11-23,223f4c3a-4803-40cd-9e7a-7bab1e5180a1,com.google.android.deskclock,1.0,0.0,0.0
2023-11-23,223f4c3a-4803-40cd-9e7a-7bab1e5180a1,com.pinwheel.messenger,1.0,7.0,8.0
2023-11-23,223f4c3a-4803-40cd-9e7a-7bab1e5180a1,com.tocaboca.tocalifeworld,1.0,152.0,153.0
2023-11-23,224c514e-c19f-42cb-aa4a-b497c77cbd31,com.google.android.apps.photos,1.0,12.0,12.0
2023-11-23,224c514e-c19f-42cb-aa4a-b497c77cbd31,com.pinwheel.desktop,1.0,9.0,12.0
2023-11-23,224ec0ef-ca9b-49e9-8ec1-66e5af2d9857,com.google.android.apps.photosgo,1.0,5.0,5.0
2023-11-23,224ec0ef-ca9b-49e9-8ec1-66e5af2d9857,com.pinwheel.contacts2,1.0,1.0,1.0
2023-11-23,224ec0ef-ca9b-49e9-8ec1-66e5af2d9857,com.socialnmobile.dictapps.notepad.color.note,1.0,5.0,5.0
2023-11-23,225d1834-95ad-4286-8c60-85c004237eb2,com.android.settings,1.0,4.0,4.0
2023-11-23,225d1834-95ad-4286-8c60-85c004237eb2,com.google.android.apps.photos,1.0,4.0,5.0
2023-11-23,225d1834-95ad-4286-8c60-85c004237eb2,com.pinwheel.desktop,1.0,10.0,10.0
2023-11-23,226118bf-154f-4059-bb32-1fdd72788d8a,com.pinwheel.contacts2,1.0,7.0,7.0
2023-11-23,226118bf-154f-4059-bb32-1fdd72788d8a,com.socialnmobile.dictapps.notepad.color.note,1.0,6.0,6.0
2023-11-23,2265e90e-0731-4707-b8ef-c18521c7ab27,com.bitstrips.imoji,1.0,5.0,5.0
2023-11-23,2265e90e-0731-4707-b8ef-c18521c7ab27,com.google.android.calculator,1.0,2.0,2.0
2023-11-23,2265e90e-0731-4707-b8ef-c18521c7ab27,com.google.android.keep,1.0,1.0,1.0
2023-11-23,2265e90e-0731-4707-b8ef-c18521c7ab27,com.nianticlabs.pokemongo,1.0,1.0,1.0
2023-11-23,2265e90e-0731-4707-b8ef-c18521c7ab27,com.pinwheel.desktop,1.0,17.0,19.0
2023-11-23,2265e90e-0731-4707-b8ef-c18521c7ab27,com.samsung.android.app.soundpicker,1.0,0.0,0.0
2023-11-23,2265e90e-0731-4707-b8ef-c18521c7ab27,com.spotify.kids,1.0,26.0,27.0
2023-11-23,2274a3d0-4f2f-49ca-afce-fbd455f62d03,com.google.android.deskclock,1.0,2.0,2.0
2023-11-23,2274a3d0-4f2f-49ca-afce-fbd455f62d03,com.overdrive.mobile.android.libby,1.0,14.0,14.0
2023-11-23,2274a3d0-4f2f-49ca-afce-fbd455f62d03,com.sec.android.app.camera,1.0,3.0,3.0
2023-11-23,2276c9dd-bd1b-4f24-b8ef-1b26ce00415f,com.android.soundpicker,1.0,0.0,0.0
2023-11-23,2276c9dd-bd1b-4f24-b8ef-1b26ce00415f,com.mediatek.camera,1.0,10.0,10.0
2023-11-23,227999a6-eaff-4bd2-94d5-45f65b50be48,com.google.android.apps.photos,1.0,3.0,3.0
2023-11-23,227c1889-d384-43c2-b100-ba42b3302c56,com.pinwheel.desktop,1.0,0.0,0.0
2023-11-23,227ce02f-d18b-4a8c-bd97-075a5d776c9b,com.pinwheel.contacts2,1.0,4.0,4.0
2023-11-23,2287f59c-f1df-4066-ab49-5692da86eb78,com.android.camera2,1.0,1.0,1.0
2023-11-23,2287f59c-f1df-4066-ab49-5692da86eb78,com.google.android.calculator,1.0,1.0,1.0
2023-11-23,2287f59c-f1df-4066-ab49-5692da86eb78,com.pt.bark,1.0,0.0,0.0
2023-11-23,228904db-8fa4-4c43-8066-48e080d84eff,com.pinwheel.contacts2,1.0,7.0,7.0
2023-11-23,2289958a-506b-47f9-b369-e97be3881dc0,com.adsk.sketchbook,1.0,12.0,12.0
2023-11-23,2289958a-506b-47f9-b369-e97be3881dc0,com.pinwheel.messenger,1.0,0.0,0.0
2023-11-23,2289958a-506b-47f9-b369-e97be3881dc0,com.sec.android.mimage.photoretouching,1.0,0.0,0.0
2023-11-23,228ec708-c33d-4437-9a9d-2718b33da9f4,com.pinwheel.messenger,1.0,7.0,7.0
2023-11-23,228f5424-4ad7-4711-a743-b2fdc387a8e9,android,1.0,0.0,0.0
2023-11-23,228f5424-4ad7-4711-a743-b2fdc387a8e9,com.google.android.deskclock,1.0,0.0,0.0
2023-11-23,228f5424-4ad7-4711-a743-b2fdc387a8e9,com.pinwheel.messenger,1.0,34.0,35.0
2023-11-23,22905615-6806-41b5-a813-de4639ae5743,com.pinwheel.contacts2,1.0,13.0,13.0
2023-11-23,2292bccd-ea16-48f5-a822-3e8314835124,app.jointribe,1.0,115.0,115.0
2023-11-23,2292bccd-ea16-48f5-a822-3e8314835124,com.google.android.deskclock,1.0,1.0,1.0
2023-11-23,2292bccd-ea16-48f5-a822-3e8314835124,com.pinwheel.desktop,1.0,11.0,16.0
2023-11-23,2292bccd-ea16-48f5-a822-3e8314835124,com.talkmor.TalkMor,1.0,1.0,1.0
2023-11-23,229a6733-4244-443c-a1f1-05a2c3e75c05,com.google.android.gm,1.0,1.0,1.0
2023-11-23,229c2509-3184-4eae-b060-d1009c9a88c9,com.android.settings,1.0,2.0,2.0
2023-11-23,229c2509-3184-4eae-b060-d1009c9a88c9,com.pinwheel.contacts2,1.0,0.0,0.0
2023-11-23,229c2509-3184-4eae-b060-d1009c9a88c9,com.wssyncmldm,1.0,0.0,0.0
2023-11-23,229f6e51-071c-4ed5-92c3-cacb8c39d27f,com.pinwheel.desktop,1.0,8.0,8.0
2023-11-23,229f6e51-071c-4ed5-92c3-cacb8c39d27f,com.samsung.android.video,1.0,20.0,20.0
2023-11-23,22a730ef-8e1f-4bf7-949e-d3d4f810d4ba,com.adsk.sketchbook,1.0,0.0,0.0
2023-11-23,22a730ef-8e1f-4bf7-949e-d3d4f810d4ba,com.google.android.documentsui,1.0,0.0,0.0
2023-11-23,22a730ef-8e1f-4bf7-949e-d3d4f810d4ba,com.samsung.accessibility,1.0,0.0,0.0
2023-11-23,22a730ef-8e1f-4bf7-949e-d3d4f810d4ba,com.samsung.android.app.soundpicker,1.0,0.0,0.0
2023-11-23,22a730ef-8e1f-4bf7-949e-d3d4f810d4ba,com.windyty.android,1.0,2.0,2.0
2023-11-23,22bb8365-6c80-46c0-9bfb-850d8a2cdfb6,com.amazon.kindle,1.0,0.0,0.0
2023-11-23,22bb8365-6c80-46c0-9bfb-850d8a2cdfb6,com.pinwheel.desktop,1.0,8.0,8.0
2023-11-23,22bb8365-6c80-46c0-9bfb-850d8a2cdfb6,com.tocaboca.tocalifeworld,1.0,2.0,2.0
2023-11-23,22e2ae74-b65f-4407-b509-f2535f9296fa,com.pinwheel.desktop,1.0,0.0,0.0
2023-11-23,22e2ae74-b65f-4407-b509-f2535f9296fa,us.kr.baseballnine,1.0,5.0,5.0
2023-11-23,22e8935f-84de-4267-870c-f3347b9adde9,com.mediatek.camera,1.0,0.0,0.0
2023-11-23,22eaf4d8-9728-480a-b8a6-a8e641012572,com.amazon.dee.app,1.0,0.0,0.0
2023-11-23,22eaf4d8-9728-480a-b8a6-a8e641012572,com.google.android.apps.photos,1.0,1.0,1.0
2023-11-23,22eaf4d8-9728-480a-b8a6-a8e641012572,com.pinwheel.desktop,1.0,10.0,12.0
2023-11-23,22eaf4d8-9728-480a-b8a6-a8e641012572,com.voriacorporation.tetris,1.0,210.0,210.0
2023-11-23,22f05c29-8c58-4049-b728-a7a923e07918,com.duolingo,1.0,6.0,6.0
2023-11-23,22f05c29-8c58-4049-b728-a7a923e07918,com.pinwheel.contacts2,1.0,0.0,0.0
2023-11-23,22f05c29-8c58-4049-b728-a7a923e07918,com.supercell.brawlstars,1.0,5.0,5.0
2023-11-23,22f3cf90-4bc6-434b-9726-c4fa9750e54a,com.google.android.apps.photos,1.0,0.0,0.0
